energy,cache-misses,context-switches,page-faults,minor-faults,major-faults,branch-misses,instructions,cpu-cycles,cache-references,msr/tsc/,cpu-clock,ex_ret_instr,seconds user,seconds sys,accept,accept4,access,alarm,arch_prctl,bind,brk,clock_gettime,clock_nanosleep,clone,close,connect,execve,fcntl,flock,fsync,ftruncate,futex,getcwd,getdents64,geteuid,getpeername,getpid,getppid,getrandom,getrusage,getsockname,getsockopt,gettimeofday,getuid,ioctl,kill,listen,lseek,madvise,mkdir,mlock,mmap,mprotect,msync,munmap,newfstatat,openat,perf_event_open,pipe2,prctl,pread64,preadv,preadv2,prlimit64,pselect6,pwritev,pwritev2,read,readv,recvfrom,rmdir,rseq,rt_sigaction,rt_sigprocmask,sched_getaffinity,sendto,set_robust_list,set_tid_address,setpgid,setsockopt,shutdown,sigaltstack,socket,statfs,sysinfo,times,truncate,umask,uname,unlink,wait4,write,writev
52.17,5912684,924,3319,3280,39,1678773,234154180,288307273,17000519,394548980,197.42,336418008,0,0,12,0,0,0,0,0,2,1330,4,12,277,0,0,0,1,0,12,1568,1,58,0,7,72,0,0,15,49,28,984,0,0,0,0,1,23,0,0,9,9,0,30,94,247,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,688,0,0,12,0,0,2,0,115,0
49.44,5116153,930,1920,1865,55,1608968,227935614,258676294,16248197,363039960,181.64,261803681,0,0,12,0,0,0,0,0,2,1285,4,12,261,0,0,0,1,0,12,1518,0,56,0,7,67,0,0,14,49,28,936,0,0,0,0,0,23,0,0,9,9,0,30,81,231,0,0,10,0,0,0,7,0,41,0,372,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,644,0,0,12,0,0,2,0,114,0
50.82,6051668,924,3312,3273,39,1670200,237590103,273975255,16441960,379698940,190,358083856,0,0,12,0,0,0,0,0,2,1321,4,12,261,0,0,0,1,0,16,1551,0,56,0,7,67,0,0,14,49,28,960,0,0,0,0,0,23,0,0,9,9,0,30,81,231,0,0,10,0,0,0,7,0,41,0,371,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,640,0,0,16,0,0,2,0,113,0
50.88,5939275,941,3331,3272,59,1713439,230150833,285101651,16671127,394882020,197.57,325335093,0,0,12,0,0,0,0,0,2,1320,4,12,262,0,0,0,1,0,12,1540,0,56,0,7,67,0,0,14,49,28,956,0,0,0,0,0,23,0,0,9,9,0,30,81,231,0,0,10,0,0,0,7,0,41,0,371,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,643,0,0,12,0,0,2,0,119,0
52.9,6311002,942,3332,3273,59,1726226,239017849,283889115,17322120,394033080,197.18,348164348,0,0,12,0,0,0,0,0,2,1327,4,12,278,0,0,0,1,0,16,1549,1,58,0,7,72,0,0,15,49,28,978,0,0,0,0,1,23,0,0,9,9,0,30,98,247,0,0,10,0,0,0,19,0,41,0,399,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,688,0,0,16,0,0,2,0,115,0
51.33,5807058,965,3328,3269,59,1669861,232471934,283051498,16887217,391316720,195.8,302115037,0,0,12,0,0,0,0,0,2,1335,4,12,275,0,0,0,1,0,12,1577,1,54,0,7,72,0,0,15,49,28,987,0,0,0,0,1,23,0,0,9,9,0,30,97,246,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,685,0,0,12,0,0,2,0,115,0
50.52,5986382,914,3320,3276,44,1696414,243278532,270818280,16710390,376739440,188.52,322466031,0,0,12,0,0,0,0,0,2,1324,4,12,278,0,0,0,1,0,16,1530,1,58,0,7,72,0,0,15,49,28,977,0,0,0,0,1,23,0,0,9,9,0,30,100,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,684,0,0,16,0,0,2,0,120,0
52.31,6127053,930,3309,3270,39,1733698,233478646,272684757,16831402,381584800,190.92,295739794,0,0,12,0,0,0,0,0,2,1331,4,12,278,0,0,0,1,0,12,1564,1,58,0,7,71,0,0,15,49,28,986,0,0,0,0,1,23,0,0,9,9,0,30,101,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,687,0,0,12,0,0,2,0,115,0
50.06,5939775,918,3318,3279,39,1648865,242200418,274702922,16474959,383007820,191.65,343148962,0,0,12,0,0,0,0,0,2,1309,4,12,260,0,0,0,1,0,16,1551,0,52,0,7,67,0,0,14,49,28,946,0,0,0,0,0,23,0,0,9,9,0,30,79,229,0,0,10,0,0,0,7,0,41,0,370,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,642,0,0,16,0,0,2,0,114,0
50.23,6179805,943,1926,1871,55,1668357,229746684,277124665,16750162,381639960,190.96,355330569,0,0,12,0,0,0,0,0,2,1301,4,12,260,0,0,0,1,0,12,1540,0,52,0,7,67,0,0,14,49,28,942,0,0,0,0,0,23,0,0,9,9,0,30,79,229,0,0,10,0,0,0,7,0,41,0,372,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,643,0,0,12,0,0,2,0,113,0
49.68,5959016,922,1980,1944,36,1574888,223846612,257010088,15796534,361183560,180.69,301272135,0,0,12,0,0,0,0,0,2,1304,4,12,265,0,0,0,1,0,14,1536,0,56,0,7,67,0,0,14,49,28,945,0,0,0,0,0,23,0,0,9,9,0,30,80,229,0,0,10,0,0,0,7,0,49,0,367,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,642,0,0,14,0,0,2,0,121,0
49.72,6322227,948,3342,3280,62,1737744,247869891,288348529,17245394,399422140,199.76,343409695,0,0,12,0,0,0,0,0,2,1332,4,12,276,0,0,0,1,0,12,1557,0,56,0,7,71,0,0,15,49,28,968,0,0,0,0,0,23,0,0,9,9,0,30,85,245,0,0,10,0,0,0,7,0,41,0,396,0,0,0,0,0,47,15,0,0,0,0,28,0,14,0,687,0,0,12,0,0,2,0,115,0
49.11,5962237,923,3318,3277,41,1742283,231820244,278113588,16669923,386590220,193.31,365517955,0,0,12,0,0,0,0,0,3,1325,4,12,277,0,0,0,1,0,12,1555,1,58,0,7,72,0,0,15,49,28,973,0,0,0,0,1,23,0,0,9,9,0,30,95,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,687,0,0,12,0,0,2,0,115,0
48.47,6067212,921,1906,1850,56,1591420,229770072,261525898,16305499,363811620,182.04,341672102,0,0,12,0,0,0,0,0,2,1281,4,12,259,0,0,0,1,0,16,1509,0,56,0,7,67,0,0,14,49,28,938,0,0,0,0,0,23,0,0,9,9,0,30,81,231,0,0,10,0,0,0,7,0,41,0,371,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,643,0,0,16,0,0,2,0,114,0
48.19,5652225,927,1904,1847,57,1592505,225736793,270195207,16309031,376229680,188.14,312635598,0,0,12,0,0,0,0,0,2,1276,4,12,262,0,0,0,1,0,12,1504,0,56,0,7,67,0,0,14,49,28,932,0,0,0,0,0,23,0,0,9,9,0,30,81,230,0,0,10,0,0,0,7,0,41,0,371,0,0,0,0,0,47,14,0,0,0,0,28,0,13,0,643,0,0,12,0,0,2,0,114,0
50.15,6302791,940,3315,3274,41,1733272,227034048,276705934,16860693,386547860,193.45,372152481,0,0,12,0,0,0,0,0,2,1337,4,12,276,0,0,0,1,0,16,1571,0,56,0,7,71,0,0,15,49,28,979,0,0,0,0,0,23,0,0,9,9,0,30,84,245,0,0,10,0,0,0,7,0,41,0,398,0,0,0,0,0,47,15,0,0,0,0,28,0,14,0,690,0,0,16,0,0,2,0,114,0
49.38,6159839,912,3306,3265,41,1708122,230886144,277908452,16883524,385349740,192.82,359751968,0,0,12,0,0,0,0,0,2,1314,4,12,277,0,0,0,1,0,12,1524,1,58,0,7,72,0,0,15,49,28,974,0,0,0,0,1,23,0,0,9,9,0,30,99,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,690,0,0,12,0,0,2,0,120,0
50.29,6387338,950,3326,3265,61,1760612,241101594,286094010,17132013,398977620,199.46,365895779,0,0,12,0,0,0,0,0,3,1339,4,12,278,0,0,0,1,0,16,1567,1,58,0,7,72,0,0,15,49,28,987,0,0,0,0,1,23,0,0,9,9,0,30,100,247,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,47,16,0,0,0,0,28,0,14,0,686,0,0,16,0,0,2,0,115,0
49.4,6148769,937,3327,3267,60,1717230,240978741,278450932,16664264,387884140,193.97,338857865,0,0,12,0,0,0,0,0,2,1300,4,12,262,0,0,0,1,0,12,1523,0,56,0,7,66,0,0,14,49,28,945,0,0,0,0,0,23,0,0,9,9,0,30,81,231,0,0,10,0,0,0,7,0,41,0,372,0,0,0,0,0,47,14,0,0,0,0,28,0,14,0,642,0,0,12,0,0,2,0,114,0
50.25,6109962,927,3295,3254,41,1772287,239380104,289333743,17235687,405020560,202.55,350689492,0,0,12,0,0,0,0,0,2,1331,4,12,274,0,0,0,1,0,16,1555,0,56,0,7,71,0,0,15,49,28,975,0,0,0,0,0,23,0,0,9,9,0,30,84,244,0,0,10,0,0,0,7,0,41,0,397,0,0,0,0,0,47,15,0,0,0,0,28,0,14,0,688,0,0,16,0,0,2,0,114,0
47.73,6002546,911,607,579,28,1603530,200076407,250772863,15292990,352058780,176.16,345185152,0,0,12,0,0,0,0,0,1,1338,4,12,278,0,0,0,1,0,14,1530,0,56,0,7,71,0,0,15,49,28,960,0,0,0,0,0,22,0,0,9,9,0,29,83,245,0,0,10,0,0,0,7,0,49,0,393,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,689,0,0,14,0,0,2,0,119,0
49.57,6270968,928,3386,3349,37,1732170,241668944,281179219,16978813,392389420,196.36,339293651,0,0,12,0,0,0,0,0,3,1384,4,12,275,0,0,0,1,0,12,1581,1,54,0,7,72,0,0,15,49,28,1012,0,0,0,0,1,22,0,0,9,9,0,29,92,246,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,690,0,0,12,0,0,2,0,118,0
48.4,5515114,930,3382,3325,57,1654498,227792836,274652461,16185399,379758760,190.04,320931977,0,0,12,0,0,0,0,0,3,1311,4,12,261,0,0,0,1,0,12,1520,1,54,0,7,68,0,0,14,49,28,958,0,0,0,0,1,22,0,0,9,9,0,29,90,232,0,0,10,0,0,0,19,0,41,0,374,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,642,0,0,12,0,0,2,0,113,0
50.55,5962980,947,1951,1896,55,1719946,238985905,284832889,17470283,398926700,199.64,287824446,0,0,12,0,0,0,0,0,1,1359,4,12,275,0,0,0,1,0,16,1557,0,56,0,7,71,0,0,15,49,28,977,0,0,0,0,0,22,0,0,9,9,0,29,84,245,0,0,10,0,0,0,7,0,41,0,398,0,0,0,0,0,45,15,0,0,0,0,28,0,13,0,687,0,0,16,0,0,2,0,111,0
49.11,6318847,926,3357,3320,37,1718078,241327291,270269204,16874084,376115700,188.21,357431900,0,0,12,0,0,0,0,0,3,1347,4,12,277,0,0,0,1,0,12,1553,1,58,0,7,72,0,0,15,49,28,991,0,0,0,0,1,22,0,0,9,9,0,29,97,248,0,0,10,0,0,0,19,0,41,0,399,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,688,0,0,12,0,0,2,0,112,0
50.9,6058661,962,3363,3307,56,1708551,241530092,283800577,17014942,395553220,197.92,345636868,0,0,12,0,0,0,0,0,3,1391,4,12,276,0,0,0,1,0,16,1605,1,58,0,7,72,0,0,15,49,28,1011,0,0,0,0,1,22,0,0,9,9,0,29,98,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,685,0,0,16,0,0,2,0,113,0
50.79,5843567,926,3336,3298,38,1738006,246644881,277307734,16672911,389669320,195,294243446,0,0,12,0,0,0,0,0,3,1361,4,12,276,0,0,0,1,0,12,1556,1,58,0,7,72,0,0,15,49,28,1002,0,0,0,0,1,22,0,0,9,9,0,29,99,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,689,0,0,12,0,0,2,0,113,0
50.39,5959643,940,3367,3309,58,1665745,240287796,285165306,16725215,388781280,194.54,327952223,0,0,12,0,0,0,0,0,3,1348,4,12,275,0,0,0,1,0,16,1543,1,54,0,7,72,0,0,15,49,28,988,0,0,0,0,1,22,0,0,9,9,0,29,98,246,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,687,0,0,16,0,0,2,0,113,0
50.43,6248862,926,1863,1827,36,1779622,246213893,272611056,16989072,377005100,188.65,371641815,0,0,12,0,0,0,0,0,2,1361,4,12,272,0,0,0,1,0,12,1552,0,52,0,7,69,0,0,15,49,28,979,0,0,0,0,0,22,0,0,9,9,0,29,83,243,0,0,10,0,0,0,7,0,41,0,398,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,689,0,0,12,0,0,2,0,113,0
51.26,6137827,963,3369,3312,57,1725395,238415479,283989452,17262544,393444020,196.85,334422504,0,0,12,0,0,0,0,0,3,1386,4,12,275,0,0,0,1,0,16,1603,1,58,0,7,72,0,0,15,49,28,1004,0,0,0,0,1,22,0,0,9,9,0,29,102,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,45,16,0,0,0,0,28,0,13,0,689,0,0,16,0,0,2,0,113,0
53.23,5564173,932,620,587,33,1561975,218967700,263669440,15234587,363986280,182.1,263093566,0,0,12,0,0,0,0,0,0,1305,4,12,277,0,0,0,1,0,14,1558,0,56,0,7,73,0,0,15,49,28,987,0,0,0,0,0,22,0,0,9,9,0,29,83,245,0,0,10,0,0,0,7,0,49,0,393,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,688,0,0,14,0,0,2,0,119,0
48.25,6214942,912,3355,3314,41,1680494,228046327,272297984,16732473,382314520,191.31,342040134,0,0,12,0,0,0,0,0,1,1280,4,12,261,0,0,0,1,0,12,1535,0,56,0,7,69,0,0,14,49,28,964,0,0,0,0,0,22,0,0,9,9,0,29,81,231,0,0,10,0,0,0,6,0,41,0,372,0,0,0,0,0,46,14,0,0,0,0,28,0,13,0,642,0,0,12,0,0,2,0,112,0
49.76,6073453,932,1936,1899,37,1652966,235842465,265880356,16752626,372131660,186.2,281900850,0,0,12,0,0,0,0,0,1,1308,4,12,275,0,0,0,1,0,12,1566,0,56,0,7,73,0,0,15,49,28,996,0,0,0,0,0,22,0,0,9,9,0,29,84,245,0,0,10,0,0,0,7,0,41,0,398,0,0,0,0,0,46,14,0,0,0,0,28,0,13,0,689,0,0,12,0,0,2,0,112,0
48.37,5790076,904,3356,3314,42,1639074,234384204,259874174,16762407,364942160,182.61,316045414,0,0,12,0,0,0,0,0,3,1262,4,12,263,0,0,0,1,0,16,1510,1,58,0,7,70,0,0,14,49,28,949,0,0,0,0,1,22,0,0,9,9,0,29,93,234,0,0,10,0,0,0,19,0,41,0,374,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,642,0,0,16,0,0,2,0,113,0
50.03,6119577,952,3869,3809,60,1612162,242578910,273882571,17084363,380914520,190.59,338723774,0,0,12,0,0,0,0,0,4,1301,4,12,277,0,0,0,1,0,12,1561,1,58,0,7,74,0,0,15,49,28,996,0,0,0,0,1,22,0,0,9,9,0,29,97,247,0,0,10,0,0,0,19,0,41,0,398,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,689,0,0,12,0,0,2,0,113,0
50.49,6188885,923,3343,3302,41,1620941,227846228,272580217,16851315,378616360,189.47,291139496,0,0,12,0,0,0,0,0,3,1292,4,12,277,0,0,0,1,0,16,1548,1,58,0,7,74,0,0,15,49,28,996,0,0,0,0,1,22,0,0,9,9,0,29,98,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,687,0,0,16,0,0,2,0,113,0
49.2,6182602,914,3331,3290,41,1710498,237560272,265213593,16689006,370398880,185.33,300854722,0,0,12,0,0,0,0,0,1,1261,4,12,257,0,0,0,1,0,12,1514,0,52,0,7,68,0,0,14,49,28,949,0,0,0,0,0,22,0,0,9,9,0,29,79,229,0,0,10,0,0,0,7,0,41,0,372,0,0,0,0,0,46,14,0,0,0,0,28,0,13,0,644,0,0,12,0,0,2,0,112,0
50.01,6282421,907,3354,3313,41,1668496,243787176,274044423,16833494,379218620,189.76,357164132,0,0,12,0,0,0,0,0,3,1277,4,12,277,0,0,0,1,0,16,1523,1,58,0,7,74,0,0,15,49,28,992,0,0,0,0,1,22,0,0,9,9,0,29,100,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,690,0,0,16,0,0,2,0,113,0
49.31,6105929,929,3371,3310,61,1643740,229743593,276868438,16925720,384474160,192.39,321492489,0,0,12,0,0,0,0,0,3,1259,4,12,263,0,0,0,1,0,12,1508,1,58,0,7,69,0,0,14,49,28,955,0,0,0,0,1,22,0,0,9,9,0,29,98,232,0,0,10,0,0,0,19,0,41,0,374,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,642,0,0,12,0,0,2,0,113,0
49.27,5907838,934,3375,3314,61,1680481,237386626,272063422,16575245,378930160,189.63,329516167,0,0,12,0,0,0,0,0,3,1285,4,12,277,0,0,0,1,0,16,1552,1,58,0,7,74,0,0,15,49,28,988,0,0,0,0,1,22,0,0,9,9,0,29,102,248,0,0,10,0,0,0,19,0,41,0,398,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,689,0,0,16,0,0,2,0,113,0
46.58,5965698,940,2024,1970,54,1607391,221230357,260273496,15946916,366164900,183.25,312308643,0,0,12,0,0,0,0,0,1,1281,4,12,263,0,0,0,1,0,14,1536,0,56,0,7,69,0,0,14,49,28,958,0,0,0,0,0,22,0,0,9,9,0,29,80,231,0,0,10,0,0,0,7,0,49,0,367,0,0,0,0,0,46,14,0,0,0,0,28,0,13,0,642,0,0,14,0,0,2,0,119,0
48.2,6048815,924,3385,3323,62,1685105,233420107,268973698,16376329,376444980,188.38,331061537,0,0,12,0,0,0,0,0,1,1258,4,12,261,0,0,0,1,0,12,1517,0,56,0,7,69,0,0,14,49,28,952,0,0,0,0,0,22,0,0,9,9,0,29,81,231,0,0,10,0,0,0,7,0,41,0,372,0,0,0,0,0,46,14,0,0,0,0,28,0,13,0,642,0,0,12,0,0,2,0,112,0
50.07,5682887,948,3373,3311,62,1698063,241453857,269871920,16574609,378675340,189.52,331982639,0,0,12,0,0,0,0,0,1,1285,4,12,261,0,0,0,1,0,12,1538,0,56,0,7,69,0,0,14,49,28,969,0,0,0,0,0,22,0,0,9,9,0,29,81,231,0,0,10,0,0,0,7,0,41,0,371,0,0,0,0,0,46,14,0,0,0,0,28,0,13,0,644,0,0,12,0,0,2,0,112,0
51.09,6029725,936,3345,3303,42,1711679,245997888,276277423,16879711,386837000,193.6,321712574,0,0,12,0,0,0,0,0,1,1303,4,12,273,0,0,0,1,0,16,1557,0,56,0,7,73,0,0,15,49,28,987,0,0,0,0,0,22,0,0,9,9,0,29,84,245,0,0,10,0,0,0,7,0,41,0,397,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,687,0,0,16,0,0,2,0,112,0
49.59,5761838,919,3329,3287,42,1707054,243001013,273120390,16382934,381641640,191.01,335962127,0,0,12,0,0,0,0,0,3,1285,4,12,276,0,0,0,1,0,12,1537,1,58,0,7,72,0,0,15,49,28,997,0,0,0,0,1,22,0,0,9,9,0,29,97,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,45,16,0,0,0,0,28,0,13,0,688,0,0,12,0,0,2,0,118,0
50.53,6174549,918,3362,3320,42,1710688,242753424,270804217,16627582,380533060,190.47,357322406,0,0,12,0,0,0,0,0,3,1291,4,12,275,0,0,0,1,0,16,1541,1,58,0,7,74,0,0,15,49,28,994,0,0,0,0,1,22,0,0,9,9,0,29,98,248,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,689,0,0,16,0,0,2,0,113,0
51.55,5990260,964,3359,3297,62,1706449,245672595,282567252,16646660,389445580,194.9,358184593,0,0,12,0,0,0,0,0,1,1316,4,12,275,0,0,0,1,0,12,1600,0,56,0,7,72,0,0,15,49,28,996,0,0,0,0,0,22,0,0,9,9,0,29,84,245,0,0,10,0,0,0,7,0,41,0,398,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,689,0,0,12,0,0,2,0,112,0
49.52,6039225,928,3380,3318,62,1727675,245589187,274072505,16757428,384262800,192.31,349157488,0,0,12,0,0,0,0,0,3,1260,4,12,277,0,0,0,1,0,16,1508,1,58,0,7,74,0,0,15,49,28,972,0,0,0,0,1,22,0,0,9,9,0,29,101,246,0,0,10,0,0,0,19,0,41,0,400,0,0,0,0,0,46,16,0,0,0,0,28,0,13,0,690,0,0,16,0,0,2,0,114,0
50.54,6006433,946,3377,3315,62,1741540,234186929,273804034,16526755,383282220,191.8,326303847,0,0,12,0,0,0,0,0,1,1280,4,12,261,0,0,0,1,0,12,1540,0,56,0,7,69,0,0,14,49,28,963,0,0,0,0,0,22,0,0,9,9,0,29,81,231,0,0,10,0,0,0,7,0,41,0,371,0,0,0,0,0,46,14,0,0,0,0,28,0,13,0,643,0,0,12,0,0,2,0,111,0
51.51,5867476,953,1907,1849,58,1602597,233306980,269277498,16548927,376620880,188.48,326236803,0,0,12,0,0,0,0,0,1,1305,4,12,275,0,0,0,1,0,16,1565,0,56,0,7,73,0,0,15,49,28,996,0,0,0,0,0,22,0,0,9,9,0,29,84,244,0,0,10,0,0,0,7,0,41,0,398,0,0,0,0,0,46,15,0,0,0,0,28,0,13,0,688,0,0,16,0,0,2,0,111,0
